country or territory,who_region,time,response,mean,standard_dev,95%HPDlow,95%HPDhigh,
Belgium,EUR,2020.000,strongly disagree,2.26,1.15,0.76,4.44,
Bosnia and Herzegovina,EUR,2015.833,strongly disagree,10.58,1.02,8.49,12.35,
Bosnia and Herzegovina,EUR,2016.333,strongly disagree,8.97,2.60,4.28,14.40,
Bosnia and Herzegovina,EUR,2018.250,strongly disagree,4.50,1.58,1.99,7.76,
Bosnia and Herzegovina,EUR,2018.333,strongly disagree,4.15,1.22,2.09,6.62,
Bosnia and Herzegovina,EUR,2018.417,strongly disagree,4.55,1.20,2.41,7.03,
Bosnia and Herzegovina,EUR,2018.500,strongly disagree,4.01,1.00,2.27,5.98,
Bosnia and Herzegovina,EUR,2018.583,strongly disagree,3.64,0.67,2.40,4.89,
Bosnia and Herzegovina,EUR,2018.667,strongly disagree,4.25,1.27,2.20,7.00,
Bosnia and Herzegovina,EUR,2018.750,strongly disagree,4.30,1.36,1.90,6.87,
Bosnia and Herzegovina,EUR,2018.833,strongly disagree,4.54,1.77,1.40,7.99,
Bosnia and Herzegovina,EUR,2018.917,strongly disagree,4.83,2.02,0.84,8.64,
Bosnia and Herzegovina,EUR,2019.250,strongly disagree,7.33,2.80,2.56,12.47,
Bosnia and Herzegovina,EUR,2019.583,strongly disagree,10.05,2.26,5.16,14.15,
Bosnia and Herzegovina,EUR,2019.750,strongly disagree,10.82,2.09,7.03,14.78,
Bosnia and Herzegovina,EUR,2019.833,strongly disagree,11.94,1.03,10.10,14.12,
Bosnia and Herzegovina,EUR,2019.917,strongly disagree,11.19,1.90,8.08,14.93,
Bosnia and Herzegovina,EUR,2020.000,strongly disagree,10.10,2.76,6.01,16.01,
Bulgaria,EUR,2015.833,strongly disagree,1.75,0.39,1.09,2.55,
Bulgaria,EUR,2016.333,strongly disagree,2.25,0.75,0.86,3.75,
Bulgaria,EUR,2018.250,strongly disagree,4.81,0.88,3.24,6.59,
Bulgaria,EUR,2018.333,strongly disagree,4.76,0.92,3.14,6.37,
Bulgaria,EUR,2018.417,strongly disagree,5.28,0.70,4.00,6.75,
Bulgaria,EUR,2018.500,strongly disagree,4.46,0.73,3.14,6.01,
Bulgaria,EUR,2018.583,strongly disagree,3.89,0.59,2.75,4.94,
Bulgaria,EUR,2018.667,strongly disagree,3.94,0.60,2.80,5.08,
Bulgaria,EUR,2018.750,strongly disagree,3.60,0.57,2.60,4.76,
Bulgaria,EUR,2018.833,strongly disagree,3.33,0.48,2.52,4.36,
Bulgaria,EUR,2018.917,strongly disagree,3.12,0.63,2.02,4.29,
Bulgaria,EUR,2019.250,strongly disagree,2.41,0.66,1.44,3.88,
Bulgaria,EUR,2019.583,strongly disagree,2.25,0.64,1.27,3.60,
Bulgaria,EUR,2019.750,strongly disagree,2.24,0.60,1.23,3.48,
Bulgaria,EUR,2019.833,strongly disagree,2.67,0.82,1.46,4.43,
Bulgaria,EUR,2019.917,strongly disagree,2.49,0.59,1.52,3.63,
Bulgaria,EUR,2020.000,strongly disagree,2.36,0.60,1.40,3.52,
Croatia,EUR,2015.833,strongly disagree,2.85,1.26,0.46,5.40,
Croatia,EUR,2016.333,strongly disagree,3.16,1.67,0.34,5.96,
Croatia,EUR,2018.250,strongly disagree,3.81,0.85,2.31,5.58,
Croatia,EUR,2018.333,strongly disagree,3.77,0.65,2.60,5.09,
Croatia,EUR,2018.417,strongly disagree,4.25,0.53,3.27,5.31,
Croatia,EUR,2018.500,strongly disagree,3.34,0.46,2.44,4.18,
Croatia,EUR,2018.583,strongly disagree,3.15,0.58,2.02,4.19,
Croatia,EUR,2018.667,strongly disagree,3.27,0.67,2.05,4.61,
Croatia,EUR,2018.750,strongly disagree,2.98,0.70,1.63,4.33,
Croatia,EUR,2018.833,strongly disagree,2.86,0.82,1.37,4.43,
Croatia,EUR,2018.917,strongly disagree,2.70,0.89,1.03,4.25,
Croatia,EUR,2019.250,strongly disagree,2.29,0.92,0.44,3.92,
Croatia,EUR,2019.583,strongly disagree,2.36,1.02,0.60,4.39,
Croatia,EUR,2019.750,strongly disagree,2.63,1.33,0.78,5.28,
Croatia,EUR,2019.833,strongly disagree,2.93,1.39,0.86,5.64,
Croatia,EUR,2019.917,strongly disagree,2.85,1.38,0.89,5.67,
Croatia,EUR,2020.000,strongly disagree,2.77,1.45,0.82,5.65,
Cyprus,EUR,2015.833,strongly disagree,3.98,1.99,1.06,8.70,
Cyprus,EUR,2016.333,strongly disagree,4.15,2.85,0.80,11.17,
Cyprus,EUR,2018.250,strongly disagree,4.28,0.93,2.41,5.93,
Cyprus,EUR,2018.333,strongly disagree,4.13,0.71,2.73,5.46,
Cyprus,EUR,2018.417,strongly disagree,4.61,0.49,3.64,5.55,
Cyprus,EUR,2018.500,strongly disagree,4.12,0.71,2.83,5.51,
Cyprus,EUR,2018.583,strongly disagree,3.79,0.70,2.69,5.39,
Cyprus,EUR,2018.667,strongly disagree,4.15,0.91,2.68,6.11,
Cyprus,EUR,2018.750,strongly disagree,4.04,1.09,2.37,6.32,
Cyprus,EUR,2018.833,strongly disagree,4.09,1.15,2.03,6.07,
Cyprus,EUR,2018.917,strongly disagree,4.01,1.25,2.10,6.54,
Cyprus,EUR,2019.250,strongly disagree,3.94,1.52,1.34,7.05,
Cyprus,EUR,2019.583,strongly disagree,3.89,1.72,1.22,7.51,
Cyprus,EUR,2019.750,strongly disagree,3.83,1.77,1.12,7.30,
Cyprus,EUR,2019.833,strongly disagree,4.37,2.17,1.28,8.83,
Cyprus,EUR,2019.917,strongly disagree,4.24,2.08,1.36,8.74,
Cyprus,EUR,2020.000,strongly disagree,3.80,1.86,0.95,7.35,
Czech Republic,EUR,2015.833,strongly disagree,0.53,0.17,0.24,0.86,
Czech Republic,EUR,2016.333,strongly disagree,0.76,0.22,0.38,1.15,
Czech Republic,EUR,2018.250,strongly disagree,1.13,0.33,0.43,1.74,
Czech Republic,EUR,2018.333,strongly disagree,1.06,0.27,0.58,1.54,
Czech Republic,EUR,2018.417,strongly disagree,1.10,0.25,0.65,1.54,
Czech Republic,EUR,2018.500,strongly disagree,0.95,0.22,0.59,1.39,
Czech Republic,EUR,2018.583,strongly disagree,0.81,0.17,0.53,1.14,
Czech Republic,EUR,2018.667,strongly disagree,0.82,0.17,0.52,1.16,
Czech Republic,EUR,2018.750,strongly disagree,0.75,0.17,0.44,1.09,
Czech Republic,EUR,2018.833,strongly disagree,0.72,0.21,0.35,1.12,
Czech Republic,EUR,2018.917,strongly disagree,0.69,0.21,0.32,1.10,
Czech Republic,EUR,2019.250,strongly disagree,0.80,0.27,0.26,1.33,
Czech Republic,EUR,2019.583,strongly disagree,0.94,0.29,0.41,1.48,
Czech Republic,EUR,2019.750,strongly disagree,0.97,0.22,0.55,1.38,
Czech Republic,EUR,2019.833,strongly disagree,1.14,0.24,0.73,1.65,
Czech Republic,EUR,2019.917,strongly disagree,1.07,0.27,0.55,1.56,
Czech Republic,EUR,2020.000,strongly disagree,1.03,0.29,0.49,1.60,
Denmark,EUR,2015.833,strongly disagree,0.94,0.39,0.32,1.74,
Denmark,EUR,2016.333,strongly disagree,1.25,0.66,0.26,2.68,
Denmark,EUR,2018.250,strongly disagree,1.03,0.28,0.57,1.60,
Denmark,EUR,2018.333,strongly disagree,1.01,0.27,0.52,1.50,
Denmark,EUR,2018.417,strongly disagree,1.13,0.23,0.70,1.56,
Denmark,EUR,2018.500,strongly disagree,1.03,0.25,0.57,1.52,
Denmark,EUR,2018.583,strongly disagree,0.95,0.24,0.51,1.41,
Denmark,EUR,2018.667,strongly disagree,1.04,0.28,0.51,1.53,
Denmark,EUR,2018.750,strongly disagree,1.01,0.33,0.48,1.71,
Denmark,EUR,2018.833,strongly disagree,1.03,0.36,0.46,1.78,
Denmark,EUR,2018.917,strongly disagree,1.04,0.41,0.40,1.93,
Denmark,EUR,2019.250,strongly disagree,1.21,0.57,0.30,2.31,
Denmark,EUR,2019.583,strongly disagree,1.25,0.57,0.33,2.26,
Denmark,EUR,2019.750,strongly disagree,1.19,0.55,0.30,2.30,
Denmark,EUR,2019.833,strongly disagree,1.32,0.64,0.44,2.76,
Denmark,EUR,2019.917,strongly disagree,1.18,0.56,0.32,2.31,
Denmark,EUR,2020.000,strongly disagree,1.04,0.50,0.29,2.05,
Estonia,EUR,2015.833,strongly disagree,2.38,1.14,0.55,4.63,
Estonia,EUR,2016.333,strongly disagree,2.61,1.20,0.99,5.37,
Estonia,EUR,2018.250,strongly disagree,2.40,0.56,1.36,3.51,
Estonia,EUR,2018.333,strongly disagree,2.28,0.44,1.48,3.17,
Estonia,EUR,2018.417,strongly disagree,2.29,0.35,1.57,2.94,
Estonia,EUR,2018.500,strongly disagree,2.11,0.33,1.50,2.72,
Estonia,EUR,2018.583,strongly disagree,1.87,0.39,1.14,2.61,
Estonia,EUR,2018.667,strongly disagree,2.00,0.44,1.17,2.81,
Estonia,EUR,2018.750,strongly disagree,1.94,0.54,1.01,2.98,
Estonia,EUR,2018.833,strongly disagree,1.96,0.65,0.85,3.24,
Estonia,EUR,2018.917,strongly disagree,2.01,0.72,0.70,3.39,
Estonia,EUR,2019.250,strongly disagree,2.24,0.94,0.71,4.22,
Estonia,EUR,2019.583,strongly disagree,2.58,1.54,0.45,5.81,
Estonia,EUR,2019.750,strongly disagree,2.74,1.82,0.48,7.02,
Estonia,EUR,2019.833,strongly disagree,3.08,2.10,0.59,7.78,
Estonia,EUR,2019.917,strongly disagree,2.99,2.12,0.59,7.89,
Estonia,EUR,2020.000,strongly disagree,2.78,1.87,0.52,6.92,
Finland,EUR,2015.833,strongly disagree,0.82,0.18,0.46,1.16,
Finland,EUR,2016.333,strongly disagree,1.11,0.38,0.41,1.80,
Finland,EUR,2018.250,strongly disagree,0.96,0.24,0.51,1.43,
Finland,EUR,2018.333,strongly disagree,0.94,0.23,0.51,1.38,
Finland,EUR,2018.417,strongly disagree,1.01,0.19,0.63,1.38,
Finland,EUR,2018.500,strongly disagree,0.90,0.21,0.53,1.30,
Finland,EUR,2018.583,strongly disagree,0.82,0.20,0.44,1.18,
Finland,EUR,2018.667,strongly disagree,0.89,0.29,0.40,1.47,
Finland,EUR,2018.750,strongly disagree,0.84,0.28,0.36,1.37,
Finland,EUR,2018.833,strongly disagree,0.85,0.33,0.28,1.51,
Finland,EUR,2018.917,strongly disagree,0.85,0.38,0.23,1.67,
Finland,EUR,2019.250,strongly disagree,0.75,0.36,0.25,1.61,
Finland,EUR,2019.583,strongly disagree,0.60,0.22,0.25,1.00,
Finland,EUR,2019.750,strongly disagree,0.59,0.19,0.27,0.94,
Finland,EUR,2019.833,strongly disagree,0.61,0.17,0.33,0.97,
Finland,EUR,2019.917,strongly disagree,0.60,0.21,0.27,1.02,
Finland,EUR,2020.000,strongly disagree,0.55,0.20,0.25,0.94,
France,EUR,2015.833,strongly disagree,5.16,0.80,3.63,6.65,
France,EUR,2016.333,strongly disagree,4.87,1.55,1.70,7.50,
France,EUR,2018.250,strongly disagree,4.14,0.91,2.34,5.86,
France,EUR,2018.333,strongly disagree,4.16,0.75,2.85,5.73,
France,EUR,2018.417,strongly disagree,4.51,0.57,3.40,5.58,
France,EUR,2018.500,strongly disagree,4.59,0.78,3.18,6.07,
France,EUR,2018.583,strongly disagree,4.50,0.68,3.31,5.83,
France,EUR,2018.667,strongly disagree,5.21,0.76,3.79,6.71,
France,EUR,2018.750,strongly disagree,5.36,0.79,3.96,7.01,
France,EUR,2018.833,strongly disagree,5.92,0.60,4.66,7.01,
France,EUR,2018.917,strongly disagree,5.89,1.01,4.22,8.09,
France,EUR,2019.250,strongly disagree,5.38,1.38,3.13,8.22,
France,EUR,2019.583,strongly disagree,4.16,1.07,2.28,6.20,
France,EUR,2019.750,strongly disagree,3.88,0.90,2.11,5.71,
France,EUR,2019.833,strongly disagree,4.33,0.98,2.62,6.30,
France,EUR,2019.917,strongly disagree,4.12,0.71,2.84,5.58,
France,EUR,2020.000,strongly disagree,3.89,0.80,2.36,5.38,
Georgia,EUR,2015.833,strongly disagree,0.73,0.26,0.35,1.34,
Georgia,EUR,2016.333,strongly disagree,1.17,0.49,0.29,2.09,
Georgia,EUR,2018.250,strongly disagree,1.83,0.68,0.72,3.12,
Georgia,EUR,2018.333,strongly disagree,1.86,0.62,0.75,3.05,
Georgia,EUR,2018.417,strongly disagree,2.12,0.61,1.04,3.28,
